taxon	n_snp	b_ivw	se_ivw	p_ivw	or_ivw	lci	uci	fdr_ivw	b_egger	se_egger	p_egger	egger_intercept_p	b_wmedian	se_wmedian	p_wmedian	q_stat	q_p
genus.Alistipes.id.968	14	-0.06890621474889509	0.034820755275742264	0.04782913513662306	0.9334142164600027	0.8718351726858501	0.9993426817199357	0.2952091254298478	-0.06338338201114554	0.04062140670923698	0.14465096815016065	0.8162338188398914	-0.05079113149991711	0.04677701136760826	0.27756131315115595	11.033370928217053	0.6080219216770448
family.unknownfamily.id.1000005471	15	-0.05245537735172909	0.02664241462237986	0.04896833834144394	0.9488966623931143	0.9006176169017293	0.9997637832117152	0.2952091254298478	-0.052713164621142845	0.024727989587145893	0.05268406442435259	0.8610614954046405	-0.06925730599909642	0.03752207859727831	0.06492491540064763	11.188035312015634	0.6712051789666139
genus.unknowngenus.id.1000005472	15	-0.05245537735172909	0.02664241462237986	0.04896833834144394	0.9488966623931143	0.9006176169017293	0.9997637832117152	0.2952091254298478	-0.052713164621142845	0.024727989587145893	0.05268406442435259	0.8610614954046405	-0.06925730599909642	0.03752207859727831	0.06492491540064763	11.188035312015634	0.6712051789666139
order.MollicutesRF9.id.11579	15	-0.05245537735172909	0.02664241462237986	0.04896833834144394	0.9488966623931143	0.9006176169017293	0.9997637832117152	0.2952091254298478	-0.052713164621142845	0.024727989587145893	0.05268406442435259	0.8610614954046405	-0.06925730599909642	0.03752207859727831	0.06492491540064763	11.188035312015634	0.6712051789666139
genus.Slackia.id.825	8	0.053183147907871944	0.027935335754679495	0.056936909551821596	1.0546227793883864	0.9984311218068104	1.113976900872381	0.32281449814500573	0.052948507698723335	0.014260239329340077	0.009934071425112337	0.01793193297130103	0.08032137273271238	0.037013322081938534	0.03000180358496521	4.280418819587487	0.7469713165606653
class.Mollicutes.id.3920	13	-0.05522040804212034	0.02914525699743014	0.05813720819673089	0.9462765580034231	0.8937357655509022	1.0019061099953335	0.32281449814500573	-0.05708801822111936	0.020888563901469603	0.019474337062661055	0.030440025277910655	-0.047605014136165656	0.03917796900267566	0.224329277398863	8.804442949670037	0.7195366389456224
phylum.Tenericutes.id.3919	13	-0.05522040804212034	0.02914525699743014	0.05813720819673089	0.9462765580034231	0.8937357655509022	1.0019061099953335	0.32281449814500573	-0.05708801822111936	0.020888563901469603	0.019474337062661055	0.030440025277910655	-0.047605014136165656	0.03917796900267566	0.224329277398863	8.804442949670037	0.7195366389456224
genus.Parabacteroides.id.954	7	0.08904468306523942	0.04759221368691402	0.06134609670108346	1.0931294996118346	0.995772903667749	1.200004638126127	0.3303348206769344	0.08956601171599592	0.046390539833213035	0.11139093270536435	0.7463626142503077	0.034654334781049755	0.06519015042436688	0.5950110260569926	4.8564752204452795	0.5623488414837301
family.unknownfamily.id.1000001214	10	0.04315306154222448	0.02354682110812276	0.06685476480867264	1.0440976938240116	0.9970057838038072	1.0934139118927515	0.3303348206769344	0.044076483843378894	0.02467346466645206	0.11185397368048293	0.20480868243714637	0.02733053737359701	0.032571066218545205	0.4014105136558236	10.868038641136101	0.2848628295179457
genus.unknowngenus.id.1000001215	10	0.04315306154222448	0.02354682110812276	0.06685476480867264	1.0440976938240116	0.9970057838038072	1.0934139118927515	0.3303348206769344	0.044076483843378894	0.02467346466645206	0.11185397368048293	0.20480868243714637	0.02733053737359701	0.032571066218545205	0.4014105136558236	10.868038641136101	0.2848628295179457
order.Gastranaerophilales.id.1591	10	0.04315306154222448	0.02354682110812276	0.06685476480867264	1.0440976938240116	0.9970057838038072	1.0934139118927515	0.3303348206769344	0.044076483843378894	0.02467346466645206	0.11185397368048293	0.20480868243714637	0.02733053737359701	0.032571066218545205	0.4014105136558236	10.868038641136101	0.2848628295179457
genus.Faecalibacterium.id.2057	12	-0.06125422668288408	0.033480752321961973	0.06731941843179233	0.9405840878052754	0.8808424488356867	1.0043776016947097	0.3303348206769344	-0.062156793256767415	0.04733374171942219	0.21846165050196814	0.5535328046768762	-0.06105004073007607	0.06451399746507418	0.343992076769697	20.71827010507824	0.03641013411282958
genus.Ruminococcus2.id.11374	15	-0.05251484742006551	0.02930439668893142	0.07312548545633873	0.9488402331217006	0.8958776157238151	1.004933901895804	0.35066994162016984	-0.051889075796500816	0.03239316945636303	0.13319786179312978	0.9501631285879074	-0.06886575989883868	0.06259666297999575	0.27126648545311116	14.429360674260074	0.41823756308018006
genus.Eggerthella.id.819	11	0.03904166427736586	0.02200594251125739	0.0760396844786456	1.039813805838473	0.9959183695447578	1.085643948214873	0.3551315823182855	0.02778200131484954	0.038034801721473215	0.4837028358070011	0.32326682209140567	0.009466043169410833	0.03328078200109613	0.7760810935804516	27.728944597013296	0.001994644025685107
class.Gammaproteobacteria.id.3303	8	-0.07593532667420358	0.04300228872210911	0.07742205112152196	0.9268761487841731	0.8519564976355918	1.0083841106549598	0.3551315823182855	-0.07747922848251367	0.05890133949777132	0.23640212284633697	0.4488155393389595	-0.017772767097751593	0.06378870126672741	0.7805369539952626	12.475036177215523	0.08597998275397434
phylum.Firmicutes.id.1672	18	0.054528362662553675	0.031093874800187063	0.07948724950799131	1.0560424281639995	0.9936049042797277	1.1224034878239175	0.35684701374864186	0.06478651557565092	0.04252691581322067	0.14717222392680385	0.3248360484542432	0.029840842447095263	0.049667173821246635	0.5479624154775139	30.063103001212546	0.025893565957693952
family.Clostridiaceae1.id.1869	11	-0.06136381373062795	0.03558757233972404	0.0846528741733682	0.9404810176196198	0.8771165006062507	1.008423104446762	0.37211992605376437	-0.05768782098927842	0.04189997196089856	0.20185205225216535	0.5597910431941848	-0.04392486690282362	0.049489430416684875	0.37477717319046344	12.711630827296226	0.24024471713634543
class.Alphaproteobacteria.id.2379	9	-0.05679356857802138	0.03344877423200753	0.08952158747268833	0.944789083391274	0.8848358193236482	1.0088045630630442	0.3854909174844334	-0.056056963158087565	0.03868588970175434	0.1906025407720959	0.6423993656438243	-0.040919812793894214	0.04810899452691255	0.39501120203988294	9.663505905996805	0.28944195618232765
phylum.Bacteroidetes.id.905	15	0.0512220582124099	0.030475772426263863	0.09281209821510306	1.0525565961706267	0.9915256556712682	1.1173441471791856	0.3916670544677349	0.04753097413985294	0.035007549919240114	0.19764879035669905	0.42771362355353576	0.017958188458208717	0.05258312893225946	0.732712175960455	17.738922106928122	0.21893156739478248
genus.FamilyXIIIAD3011group.id.11293	14	-0.0515540522426073	0.0312499272753438	0.09899745300542691	0.949752312332352	0.8933258154674367	1.0097429618203282	0.40957769772833486	-0.056619557874405674	0.052377642811004654	0.3009489933081042	0.5997794976339764	-0.02685731660344817	0.04902229110018217	0.5837885377546828	33.41547229311529	0.0014755351516237357
genus.LachnospiraceaeND3007group.id.11317	3	0.12125193562687755	0.07452224685174702	0.10372501456098195	1.1289092890129508	0.9754936111947933	1.3064526186478922	0.4208841936993691	0.1335388802425951	0.00595807836049998	0.02838511606002072	0.10775480378574184	0.10390355240805611	0.08433195565684097	0.21791992582517927	0.19727921500581191	0.9060691897270623
genus.LachnospiraceaeUCG004.id.11324	14	0.05202690339063386	0.03272462381366605	0.11187096132450867	1.0534040822736659	0.9879597121081526	1.1231836146263312	0.43869633018640736	0.04937471379294328	0.0526641715833231	0.36696807832124617	0.5754103202500628	0.03133856687549563	0.048639434498280315	0.5193785266497233	31.6929125076504	0.0026671367786756076
class.Melainabacteria.id.1589	12	0.03589412205812441	0.022804791956294285	0.11549373978716948	1.0365460933137867	0.9912353651511551	1.0839280370108992	0.43869633018640736	0.03773104702631854	0.023806809374918397	0.14407546339256827	0.22137006205809423	0.022962944370391526	0.03365875920873063	0.4950948599518338	12.707275498324474	0.3128874977118294
genus..Eubacteriumnodatumgroup.id.11297	11	-0.02822335120932315	0.018081046442187547	0.11853891873153025	0.972171206935952	0.9383219090448308	1.0072415942598973	0.43869633018640736	-0.03120634837479063	0.02360517237755371	0.21877644972150379	0.6761975576605537	-0.03080951503512966	0.02679967514636583	0.2502993024334029	14.314565049139256	0.15912076257191626
family.Lachnospiraceae.id.1987	17	0.04831246027136335	0.030974945711036362	0.11882440024530996	1.0494985306934854	0.9876781105840746	1.1151883939965337	0.43869633018640736	0.04839161143712114	0.04479287752637153	0.29705479906715326	0.9929906157820119	0.01838996713152625	0.05114985902971464	0.7191977865419054	30.140734788613337	0.017286004215605326
class.Lentisphaeria.id.2250	9	0.03521306574133572	0.022684388374540187	0.12058951256308827	1.0358403873893094	0.9907942988483457	1.0829344793303721	0.43869633018640736	-0.007078812245962379	0.02518777200447674	0.7868041505997898	0.021583671278742396	0.026629534563323044	0.03012542072454191	0.3767201775284563	13.034739231978973	0.11065992113119501
order.Victivallales.id.2254	9	0.03521306574133572	0.022684388374540187	0.12058951256308827	1.0358403873893094	0.9907942988483457	1.0829344793303721	0.43869633018640736	-0.007078812245962379	0.02518777200447674	0.7868041505997898	0.021583671278742396	0.026629534563323044	0.03012542072454191	0.3767201775284563	13.034739231978973	0.11065992113119501
phylum.Lentisphaerae.id.2238	10	0.03238250895032288	0.02119576298982033	0.1265666285402064	1.0329125280373115	0.9908806493066962	1.0767273448350507	0.4526365868132805	0.009889444387395877	0.021723494292917662	0.6610360229749026	0.031543440151758646	0.025527475310705105	0.028920854000803433	0.3774163688266311	13.055080862840196	0.16012971076570287
genus.Dialister.id.2183	12	0.04954351732926364	0.033079628582967716	0.13420997348309024	1.0507913188516764	0.9848237826345456	1.1211776312105826	0.4719717400822007	0.04942099903734618	0.05104775089633391	0.3558094930634807	0.7463490320430121	0.08856225846774202	0.05309797639035791	0.09533504256033107	24.076063528289	0.012416307143241328
genus.Eisenbergiella.id.11304	12	-0.03103286624544305	0.0212907925475251	0.14495851105784843	0.9694437105774935	0.9298213392358166	1.0107545055383012	0.5014138661181314	-0.05138544698470908	0.03791987711010055	0.2052019605761346	0.4336758947109798	-0.06923318792258243	0.03243790664981129	0.032815800838530175	19.18378434837946	0.057873251857104874
family.Porphyromonadaceae.id.943	12	0.05635063795547644	0.03914036705236397	0.14995047460384403	1.0579685826479712	0.9798414741563928	1.1423251121655478	0.5084885664016363	0.027091692848795673	0.04457386855481151	0.5568748983337442	0.060026703842853524	0.060547817447524695	0.056282163832398605	0.2820209597172969	16.995600111972653	0.10800580145610691
genus.Fusicatenibacter.id.11305	18	-0.04493234713123194	0.031426307007784385	0.1527834425290654	0.9560621599930879	0.8989499591367398	1.016802820313173	0.5084885664016363	-0.035186080697766145	0.05282040997143651	0.5148087762504558	0.7757905285763342	-0.07616392189459509	0.046215031311882794	0.09934578771375085	27.000257660339674	0.05806403151134067
genus.Lachnospira.id.2004	6	0.07517259931204713	0.05276247239894741	0.15423349881376647	1.0780702090038305	0.9721532264257826	1.1955269436430676	0.5084885664016363	0.08032221847828883	0.03302654720100581	0.07182181341370829	0.749763311064243	0.07126743912374506	0.05887733715901003	0.22611039314915127	1.2771558179250282	0.9372646801876601
genus.unknowngenus.id.826	15	0.039662614896183286	0.028548919018200315	0.16474578455582867	1.0404596793716954	0.9838387509150577	1.1003392002920982	0.5271082104899376	0.045720063558396334	0.04387940914496845	0.3164261853797233	0.24460085641325882	0.04306694430083604	0.04931783159342968	0.38252519329300994	33.7801512476412	0.0022205435695146145
genus.Adlercreutzia.id.812	10	-0.04209714110576326	0.03031072445154332	0.16487744972671037	0.958776639425707	0.9034756129840055	1.017462597880576	0.5271082104899376	-0.03573920150306234	0.046963882482520196	0.46849604302292397	0.7898889437294813	-0.07767903823192786	0.041964420703028624	0.06415962728966922	14.707367825326834	0.09929411751650574
genus.unknowngenus.id.2001	10	-0.03912693655644259	0.029212349324839168	0.1804414264670714	0.961628635571155	0.9081160127168116	1.0182946009110958	0.5682558355903293	-0.04055459204072465	0.038283775395145506	0.3203890886186515	0.7066553705203779	-0.057709829934509294	0.046456224771735194	0.2141476341842551	13.873377780472488	0.12690125428873314
genus.Lachnoclostridium.id.11308	14	-0.046495315208916706	0.03525372874394488	0.18721039584107202	0.9545690325159871	0.8908380558350788	1.0228593534706367	0.5809028459186205	-0.055104332560096655	0.03752693285169649	0.16771654702539257	0.31572421100573794	-0.0726186852253815	0.04746627120739823	0.12604129089819835	14.12719414060217	0.3649477264656724
genus.Coprobacter.id.949	13	0.02878574403542661	0.022166304254381954	0.19407223319028266	1.0292040577421848	0.9854467253949735	1.0749043709576689	0.5934672638137629	0.03149597690107265	0.03930231925241955	0.4398811019625609	0.7761888851503796	0.010430884775067678	0.03297285310413137	0.7517386430875408	32.896344595829994	0.0010047295610293421
phylum.Euryarchaeota.id.55	13	0.021576206013797783	0.01720374874064527	0.20978485903740984	1.0218106554873587	0.9879302888992519	1.0568529251500474	0.5947050161956349	0.02062713092013117	0.026095269513964167	0.4459693586505714	0.8063322998989383	-0.012140402352852842	0.024969766948600296	0.6268224849750963	24.920025649011524	0.015206427321329631
genus.RuminococcaceaeUCG005.id.11363	16	-0.03642460136464174	0.02926930684242782	0.21332880705826762	0.9642307928415396	0.9104717176129824	1.0211640887663822	0.5947050161956349	-0.021606444581108903	0.030657295882621116	0.4925102670297945	0.3076978462740929	-0.04933899645114412	0.041176860411967234	0.23083082579522307	13.130513773908303	0.5922177416880419
genus..Clostridiuminnocuumgroup.id.14397	10	0.02696323176383534	0.021759470308178295	0.2152902232556132	1.0273300289559317	0.9844370440873995	1.0720919074850412	0.5947050161956349	0.0268253894089943	0.01632105396528208	0.1388804631854483	0.31575032388600216	0.03393278780750301	0.028043169495015674	0.22627133001964395	5.144847389497852	0.8215030998421613
family.ClostridialesvadinBB60group.id.11286	16	0.02988689230257643	0.02413865258068804	0.21566628927429865	1.0303379882051165	0.9827260682892905	1.0802566495326333	0.5947050161956349	0.03204975908411465	0.03063955339383765	0.3132741472879759	0.5961818212531366	0.035548295409084066	0.036313020521155086	0.3276092577740306	22.639650157817897	0.09209621584505602
genus.unknowngenus.id.1000000073	16	0.02988689230257643	0.02413865258068804	0.21566628927429865	1.0303379882051165	0.9827260682892905	1.0802566495326333	0.5947050161956349	0.03204975908411465	0.03063955339383765	0.3132741472879759	0.5961818212531366	0.035548295409084066	0.036313020521155086	0.3276092577740306	22.639650157817897	0.09209621584505602
genus.RuminococcaceaeUCG013.id.11370	14	0.040956606946409096	0.03311121863043806	0.21610917718064893	1.041806897382097	0.9763429397715299	1.1116602243130804	0.5947050161956349	0.03333157159807762	0.041872524232739794	0.44148087395714586	0.4625830511960636	0.026299077555519048	0.04633635535006836	0.5703276810301359	18.95345473801769	0.12455388638021876
genus.unknowngenus.id.1868	13	-0.033251541230939756	0.02689899053396754	0.2163979201935824	0.9672952143557342	0.9176184902754219	1.0196612662356757	0.5947050161956349	-0.004553821974129242	0.04472119042248214	0.9207265068717443	0.034739098793653	0.013891977455713606	0.04224569667362367	0.7422783707134213	43.13482198457736	2.1423095044224937e-05
genus.Intestinimonas.id.2062	18	-0.029525356735678382	0.023917291728059138	0.21702505330362032	0.9709062583157021	0.926442544637669	1.017503964916972	0.5947050161956349	-0.029327341513329344	0.02259648852314329	0.21273086354476095	0.963061567411022	-0.03311719178279779	0.03564925119811984	0.352903079789989	13.787961295130089	0.682050397185296
genus.Parasutterella.id.2892	17	-0.030069996708490174	0.024676995000916108	0.22301743011988417	0.9703776079327033	0.9245603914631003	1.0184653275997235	0.6032907404525072	-0.03721716911227435	0.028813639566069894	0.21602664642898836	0.1701185679725053	-0.05566440628981502	0.03812805556210991	0.14430849045914085	22.59185958720755	0.12508823592397067
family.Alcaligenaceae.id.2875	17	-0.03857091351171538	0.03204179028077721	0.22867887862500702	0.9621634719298933	0.9035960891610229	1.0245269516114675	0.6107752327832465	-0.03979709522264274	0.023812792689467094	0.1153987522906056	0.21710266938493836	-0.04638396591270266	0.04332296390365596	0.28432439668015164	9.186962091128676	0.9055147052126671
genus.Paraprevotella.id.962	13	-0.026384878515068266	0.02243379054645377	0.23954605813869256	0.9739601611218697	0.9320627781955492	1.0177408836012116	0.6318027283408016	-0.0320249352052319	0.04218148987642655	0.4636815829431258	0.7051394797926694	-0.02442438196313157	0.03487942960865812	0.4837700923460925	34.75035770162525	0.0005131451907767423
genus.RuminococcaceaeUCG003.id.11361	13	0.0352320516073267	0.03075931534362999	0.25203903181890597	1.0358600539027847	0.9752550948452938	1.1002311671508802	0.6565461199233229	0.04242484460345733	0.05472555910958196	0.4545473382960511	0.5915767891231832	0.048829146117745276	0.058892081182267776	0.4070312834320723	33.76164282361271	0.0007354436420111086
order.Lactobacillales.id.1800	17	-0.03559149538380557	0.03130774042351078	0.255610470141461	0.9650344339946062	0.9075971496526986	1.026106636795475	0.6577293804859545	-0.02351758247169781	0.034061469529297124	0.5004590815617367	0.07228772608115237	-0.049425330830742756	0.05276407557386925	0.3489009873475919	21.433729909278572	0.16243453148981174
order.Rhodospirillales.id.2667	14	-0.027675971485830887	0.024771126354600333	0.26388001767347213	0.9727034994121554	0.9266054918435845	1.021094852229052	0.6708275148084654	-0.024530111059964124	0.03212391958110118	0.4598508531072736	0.6429863812080717	0.0019025030494746152	0.039390117389786844	0.96147795617004	19.68919356563102	0.10323573676756595
genus.Intestinibacter.id.11345	14	-0.032359243430143285	0.029437194779724753	0.27165300495291167	0.9681587149407683	0.9138798738639617	1.0256613851803558	0.6823664767269567	-0.024588398735614747	0.04228208528974096	0.5716441628847087	0.5553316427570123	0.019586282195510535	0.042602929576887674	0.6457026633301892	23.175417042441794	0.0396187259945101
