taxon	n_snp	b_ivw	se_ivw	p_ivw	or_ivw	lci	uci	fdr_ivw	b_egger	se_egger	p_egger	egger_intercept_p	b_wmedian	se_wmedian	p_wmedian	q_stat	q_p
genus.Lactobacillus.id.1837	8	0.1141802755542274	0.05241614044599426	0.029380591092109547	1.1209541873075286	1.0115103807282082	1.2422396388435208	0.3444058178019508	0.16308751654957282	0.07841552371182453	0.08275927655691087	0.06702714717370771	0.028671766410958872	0.06954079408644286	0.6801185262964203	22.665383559568596	0.0019489522459376315
genus.Roseburia.id.2012	16	-0.14515232252814236	0.06865562381164786	0.034497439468146866	0.8648905407628352	0.755997397552825	0.9894685483342036	0.3831031435673152	-0.12177724099772477	0.09960121801191954	0.24164696108423842	0.2568199855149718	-0.15902050852241273	0.1025260880773266	0.12089573321334408	31.129185506406767	0.008441702154837439
genus.RuminococcaceaeUCG010.id.11367	7	0.16420455002497047	0.08197935629285773	0.045177420232088907	1.178455343510639	1.0035312318512453	1.3838702300145609	0.47662178344853795	0.17050056672239516	0.17103487599155415	0.36459216221008883	0.9615371559887798	0.12977704626264497	0.11520041184988215	0.25994005145012455	10.290197459817664	0.1129512041913162
family.Lactobacillaceae.id.1836	11	0.09039306098326458	0.04790864396068143	0.05918995108517856	1.094604445459389	0.9964982642476047	1.2023692714849974	0.5751672664759143	0.16772348653008365	0.0632687302849807	0.026434150071120422	0.010414778654895103	0.06464393589366138	0.07433180751074003	0.3844822947861519	28.968176145107243	0.0012609115563978527
family.Prevotellaceae.id.960	16	-0.11408500744115678	0.06065080953511446	0.059970046741564524	0.8921821105404819	0.7921847896401124	1.0048020724180837	0.5751672664759143	-0.08835736940039701	0.0749711199485851	0.25822039728318624	0.1731463399482632	-0.1133870789601397	0.08929660345391804	0.20416285585368577	23.13695865224738	0.08127495854052798
class.Methanobacteria.id.119	11	0.07099408131588685	0.03898428608996354	0.06859244512529517	1.0735748716990159	0.9945995159094573	1.1588212006011887	0.5789202368574912	0.07492176661439445	0.03274862038146562	0.0479481550428141	0.12420894928229044	0.09193120844007252	0.058484501539023286	0.11597604301437113	8.337920801831599	0.595866094888812
family.Methanobacteriaceae.id.121	11	0.07099408131588685	0.03898428608996354	0.06859244512529517	1.0735748716990159	0.9945995159094573	1.1588212006011887	0.5789202368574912	0.07492176661439445	0.03274862038146562	0.0479481550428141	0.12420894928229044	0.09193120844007252	0.058484501539023286	0.11597604301437113	8.337920801831599	0.595866094888812
order.Methanobacteriales.id.120	11	0.07099408131588685	0.03898428608996354	0.06859244512529517	1.0735748716990159	0.9945995159094573	1.1588212006011887	0.5789202368574912	0.07492176661439445	0.03274862038146562	0.0479481550428141	0.12420894928229044	0.09193120844007252	0.058484501539023286	0.11597604301437113	8.337920801831599	0.595866094888812
genus.Coprococcus3.id.11303	11	0.14175875362284437	0.0805151662595772	0.07829823636186078	1.152298627133328	0.984077158153947	1.349276441477605	0.6213815720153835	0.13713208583513872	0.11853700046494813	0.27710703576865114	0.893135538723176	0.21425201301367439	0.12184691695889638	0.07868450492159236	17.988988321366786	0.055149677182092516
order.Burkholderiales.id.2874	11	-0.1371462860343967	0.07842057203360579	0.08031591808888046	0.8718426783950703	0.7476273598051449	1.01669587917328	0.6213815720153835	-0.1481939699364656	0.09623843103768577	0.15797951974710026	0.5254949681606281	-0.2266551095600002	0.11426057593237607	0.04729280317406616	13.782026796706637	0.18316821961536334
genus.Haemophilus.id.3698	9	0.0976386773391028	0.056233807047327236	0.0825110604295733	1.1025643316495888	0.9874992077618543	1.2310370437472498	0.6213815720153835	0.10767064602821073	0.049461376824557556	0.06594541702053934	0.11434451640870828	0.1317423250168715	0.08956604733535654	0.1413192921382283	7.830678743152284	0.45018247012117096
genus.Anaerotruncus.id.2054	12	0.1268465613951165	0.07530821163903076	0.09211103386241452	1.135242814343425	0.9794564212319211	1.3158076455279237	0.6213815720153835	0.14749578267629065	0.06664676088345857	0.051290874543503014	0.06701240512002922	0.12540979927381016	0.10580704416265593	0.23591114413351233	10.88425370930042	0.453010556018025
genus.Collinsella.id.815	11	0.13344247219095126	0.08034951034999219	0.09675860856767621	1.1427555240225522	0.9762441520195597	1.3376676162234193	0.6213815720153835	0.13959922682713033	0.11975800012781307	0.27370688259169224	0.7414579190561469	0.10439115035591355	0.12500895309097246	0.40367863944693017	19.788297380099582	0.03131983442676214
family.Actinomycetaceae.id.421	6	0.11603686100203266	0.07027833985570489	0.09871730306632973	1.1230372676493154	0.9785252525055385	1.2888913201778631	0.6213815720153835	0.14323252277364634	0.04273309880984128	0.028521285054148224	0.39696599188148246	0.14605419338524453	0.11376893317772573	0.19921921305245127	0.9942299143002172	0.9630298265392909
order.Actinomycetales.id.420	6	0.11595433771857493	0.07025489072928107	0.09884466776527813	1.1229445947504322	0.978489475345035	1.288725729456167	0.6213815720153835	0.14293204254821648	0.042791937833028426	0.02883140143922431	0.40055614221653824	0.14549807993746686	0.11295924737845778	0.1977257196209946	0.9962885656224534	0.9628645702115934
order.Clostridiales.id.1863	14	-0.11984268716465851	0.07349832437407486	0.10298532297586284	0.8870599716608109	0.768050799424596	1.0245095687842334	0.6213815720153835	-0.11900494837541821	0.08877212263612438	0.20488867430602833	0.9771140894248265	-0.09236196333540798	0.11921590139372804	0.4384901573116403	15.689729157009845	0.26629104053710206
class.Betaproteobacteria.id.2867	12	-0.12311022328527937	0.0760049402601497	0.10528253772139394	0.8841662014862188	0.7617933866467127	1.0261967162667314	0.6213815720153835	-0.14283674210270186	0.08698518332791433	0.13160480488027634	0.3785610206962826	-0.20530320531032942	0.10707503629494107	0.05519006181110673	13.34901955709139	0.27112695060553554
genus.Intestinibacter.id.11345	15	0.0910688954797537	0.057113688633540036	0.11081970620549761	1.0953444669414967	0.9793424183319736	1.225086832553244	0.6213815720153835	0.09506832014794318	0.04620936388117565	0.06029308502443399	0.8064839995701235	0.10096862639214414	0.07919428522119527	0.20232751008809113	7.526049097532478	0.9125296225844153
class.Bacteroidia.id.912	14	-0.11626287791784899	0.07346192780107964	0.11350635826829689	0.8902411677902361	0.770860191064987	1.028110344800137	0.6213815720153835	-0.09905180642563982	0.08008799942089147	0.2398246858845262	0.41949099365683706	-0.16046193901556835	0.1025548128377558	0.11766602512498317	14.095674411703534	0.3671407844483818
order.Bacteroidales.id.913	14	-0.11626287791784899	0.07346192780107964	0.11350635826829689	0.8902411677902361	0.770860191064987	1.028110344800137	0.6213815720153835	-0.09905180642563982	0.08008799942089147	0.2398246858845262	0.41949099365683706	-0.16046193901556835	0.1025548128377558	0.11766602512498317	14.095674411703534	0.3671407844483818
order.Desulfovibrionales.id.3156	12	-0.10613536329151155	0.06749023853504031	0.1158107324312299	0.8993029072349003	0.7878746851090156	1.0264902962953304	0.6213815720153835	-0.1146695240397455	0.0810472295922893	0.18748876742141304	0.41785054058263027	-0.07272433977397606	0.09569339006903448	0.44727105495100883	15.210838253676739	0.17304670615306586
phylum.Firmicutes.id.1672	17	-0.09564461620475999	0.06205626970491488	0.1232544217403008	0.9087869268338037	0.804708720584095	1.0263262435935294	0.6213815720153835	-0.09638283442739243	0.05194592791598359	0.08329025941874885	0.9624955109007493	-0.1504663895284078	0.09674110738352647	0.11986246915501153	9.583444804058697	0.8874581682318877
genus.RuminococcaceaeUCG013.id.11370	13	-0.10650972719096383	0.06963973099872967	0.1261556267182332	0.8989663037017959	0.7842686904395992	1.0304381968101897	0.6213815720153835	-0.09230013683440626	0.11709609437751989	0.4472090844598553	0.4133825361372289	-0.13264213584523826	0.10209349761848024	0.19386769414232308	32.46814081654919	0.0011712139899401383
genus.LachnospiraceaeFCS020group.id.11314	14	-0.09196676326554905	0.06087744956862067	0.13086825124485363	0.9121354654455351	0.8095420476912426	1.0277305665546634	0.6213815720153835	-0.09012174867839486	0.0594824724972096	0.15563628345362807	0.21722638867077879	-0.11791181270945114	0.08779716879623664	0.1792711808471864	13.068301199746598	0.4425498434415689
family.Peptostreptococcaceae.id.2042	14	-0.09022275896393127	0.05972339215602817	0.13087074776406646	0.9137276215809528	0.8127915425090131	1.0271983931608475	0.6213815720153835	-0.05591974223120202	0.07479782892094727	0.46909203791431886	0.27164931782009183	-0.019368550506580602	0.1193174565688868	0.871047655919542	17.59325860585251	0.17358257822040524
genus.Slackia.id.825	8	0.08896720506692389	0.05970708026151735	0.13620813874918095	1.093044809407161	0.9723313162657805	1.228744703976356	0.6213815720153835	0.09158155201424983	0.06395092367043635	0.20209505726325638	0.7698292557320057	0.011552469461566737	0.0841325863116229	0.8907836617123673	6.866133829621461	0.4429499259742592
family.unknownfamily.id.1000001214	10	-0.07387141542834634	0.04995731529147547	0.139223010200066	0.9287911143709009	0.8421578993519218	1.024336332649958	0.6213815720153835	-0.07543722874190768	0.03830835034671045	0.0844466327505676	0.061902199427698375	-0.04875653070411994	0.0714155133844581	0.4947861663847134	7.46816201575859	0.5884973034108532
genus.unknowngenus.id.1000001215	10	-0.07387141542834634	0.04995731529147547	0.139223010200066	0.9287911143709009	0.8421578993519218	1.024336332649958	0.6213815720153835	-0.07543722874190768	0.03830835034671045	0.0844466327505676	0.061902199427698375	-0.04875653070411994	0.0714155133844581	0.4947861663847134	7.46816201575859	0.5884973034108532
order.Gastranaerophilales.id.1591	10	-0.07387141542834634	0.04995731529147547	0.139223010200066	0.9287911143709009	0.8421578993519218	1.024336332649958	0.6213815720153835	-0.07543722874190768	0.03830835034671045	0.0844466327505676	0.061902199427698375	-0.04875653070411994	0.0714155133844581	0.4947861663847134	7.46816201575859	0.5884973034108532
genus.unknowngenus.id.2001	10	0.08704313555095716	0.058914108402364954	0.13955284151924333	1.090943737162512	0.9719717712010253	1.2244781925955304	0.6213815720153835	0.08810982763612832	0.06608487253918391	0.21915418509936072	0.8761305288691512	0.0191691114963155	0.12703216409163573	0.8800548617052386	9.996978032155372	0.3507299138103786
family.Porphyromonadaceae.id.943	12	0.11561954133936127	0.07993920112249323	0.14808088963888866	1.122568699893682	0.9597703010775301	1.3129813295600148	0.6213815720153835	0.06680721667819517	0.10325768591819312	0.5322045825457054	0.04616581399712691	0.11070127999214617	0.12563505061862185	0.3782454460885414	24.228333649384307	0.011804164366282094
genus..Eubacteriumventriosumgroup.id.11341	16	-0.09052736824411058	0.06270103433417401	0.14879697030043804	0.9134493340544965	0.8078156555691379	1.0328961566073422	0.6213815720153835	-0.09201983800221317	0.10606547048854333	0.4002534094883076	0.9051215892905518	-0.08194350270120304	0.10180797722108632	0.420887241445728	39.56457440684096	0.0005274246438732844
class.Gammaproteobacteria.id.3303	8	0.13428107878960446	0.09312665489257249	0.14932526885361222	1.1437142482857054	0.9528982350670852	1.3727407960196778	0.6213815720153835	0.13073005649418967	0.0914816880649317	0.20292547273260284	0.26804399265281986	0.09685492951755094	0.1296221075257024	0.45493683409208674	7.220173320344745	0.40632131904028884
genus.Olsenella.id.822	11	0.05305526049438144	0.03705595988727139	0.15221236882675068	1.054487915032833	0.9806159141691895	1.1339248597575207	0.6213815720153835	0.07722498238830806	0.039599118087120716	0.082944169179545	0.07104379466922153	0.05332571455957568	0.05342115949848178	0.3181759144720052	13.71944283653204	0.18617757114110378
class.Melainabacteria.id.1589	11	-0.06833191015749249	0.04783341282107908	0.15313669073364902	0.9339504344916967	0.8503685805689554	1.025747462945567	0.6213815720153835	-0.07874210394875202	0.039209061428404565	0.0755394472100061	0.06505983819812153	-0.054949994792230936	0.06869294151675924	0.42374755872667635	8.867878588855579	0.5446867078927423
phylum.Lentisphaerae.id.2238	10	0.06305445208833727	0.04453073618516213	0.15678254200360325	1.0650848337457837	0.9760652982770965	1.1622231679352621	0.6214650274277688	0.12177821144099948	0.06880140239276426	0.11468681455661203	0.09023560549733185	0.06817511307218926	0.06680435486587484	0.3074823854222062	22.466271024945367	0.007513038205615178
genus.unknowngenus.id.1868	10	-0.08642232756908846	0.06147728363966089	0.15979530051175017	0.9172067876988691	0.8130864801014984	1.0346602876681237	0.6214650274277688	-0.05828613947773351	0.06754643238845615	0.413309222148467	0.2098767795234964	-0.037596371526109285	0.08707090195904801	0.6658938247102202	10.790726466132199	0.29032683596704817
genus.LachnospiraceaeNK4A136group.id.11319	16	0.07909654655625349	0.05656221218506795	0.161993253594916	1.0823088102146774	0.9687338307171637	1.2091993936054826	0.6214650274277688	0.07771139461432541	0.06765300437497872	0.26993747864047185	0.9222902848853274	0.042614365276893836	0.13768134410966926	0.7569302231627821	19.19097393437567	0.20520997326420368
class.Negativicutes.id.2164	13	-0.10076589669533577	0.07516265456222948	0.18003807466354904	0.9041446713677253	0.780293849872954	1.0476535050170548	0.6433434914955696	-0.10127735363520358	0.08283691402961812	0.24702585387085646	0.9566645848261982	-0.12746404333908862	0.10653637434358552	0.23152613117855658	13.199809073395153	0.35468659648613476
order.Selenomonadales.id.2165	13	-0.10076589669533577	0.07516265456222948	0.18003807466354904	0.9041446713677253	0.780293849872954	1.0476535050170548	0.6433434914955696	-0.10127735363520358	0.08283691402961812	0.24702585387085646	0.9566645848261982	-0.12746404333908862	0.10653637434358552	0.23152613117855658	13.199809073395153	0.35468659648613476
genus.Howardella.id.2000	11	-0.04864349520801795	0.036320756521830116	0.18048103867762244	0.9525206473503163	0.8870692939772564	1.0228012510282287	0.6433434914955696	-0.0038323446995487676	0.04988490489676973	0.9404445032093827	0.1677334788381925	-0.03225181540508902	0.05603043664620875	0.5648771821254952	13.617254791350607	0.1911763385552092
family.Rikenellaceae.id.967	18	-0.08241739337409242	0.062137020265336455	0.1847133675702345	0.9208875061246112	0.815294441482197	1.0401564830917884	0.6433434914955696	-0.06007416340952919	0.0729568098520084	0.42237293590640923	0.13111872632743227	-0.13359885927488194	0.0933240787180442	0.15227027154224201	24.601474764056952	0.10399193285835134
genus.DefluviitaleaceaeUCG011.id.11287	10	0.0799616704179231	0.06144963071818296	0.1931710110875169	1.0832455465301345	0.9603287494581613	1.2218950174504717	0.6433434914955696	0.06481291666612007	0.03592952538893354	0.10890346581096447	0.37161535458720946	0.032856501065750235	0.07795781682307958	0.6734154718717629	2.4377207817611053	0.9825117161857043
class.Lentisphaeria.id.2250	9	0.06135359582022415	0.04726813543032747	0.19429056254123778	1.0632748172555329	0.96919257636015	1.166489885070762	0.6433434914955696	0.16880571308528763	0.08001485014598265	0.07282284986048514	0.058173939364268165	0.06000989300937237	0.07662176667351556	0.4335117795025455	22.479905837296577	0.004100276924290983
order.Victivallales.id.2254	9	0.06135359582022415	0.04726813543032747	0.19429056254123778	1.0632748172555329	0.96919257636015	1.166489885070762	0.6433434914955696	0.16880571308528763	0.08001485014598265	0.07282284986048514	0.058173939364268165	0.06000989300937237	0.07662176667351556	0.4335117795025455	22.479905837296577	0.004100276924290983
genus.LachnospiraceaeUCG010.id.11330	10	-0.09898042349029018	0.07627222829266263	0.19438164230094024	0.9057604394780261	0.7799901473788083	1.051810688225261	0.6433434914955696	-0.10163218428219024	0.09120740048947172	0.2975059415126868	0.8938046483708832	-0.014762225957654564	0.11268360224709795	0.8957705753107652	10.956459070599749	0.27870526517891475
genus.RuminococcaceaeNK4A214group.id.11358	14	0.08636523424347949	0.0666640027711286	0.19513736234936707	1.0902044355917677	0.956670538982443	1.2423772479166697	0.6433434914955696	0.04877536785155796	0.061042955539599736	0.4398002315061437	0.0621263091315642	0.18523191799469438	0.101304343360084	0.06747909547558333	12.388702986041961	0.49605659268667035
genus.Anaerofilum.id.2053	11	-0.05564665537896143	0.04343221914208413	0.20011294628362009	0.9458732960914227	0.8686857819460604	1.029919345812898	0.6495974102437514	-0.05207273142107402	0.044112611039206155	0.26807831298753776	0.19536598321835827	-0.09559193353345039	0.056269890981266515	0.08935472074904723	11.264805426376109	0.3372628780458309
genus..Ruminococcustorquesgroup.id.14377	13	-0.09961494085398452	0.07905584281336221	0.20764846883350174	0.9051859010484111	0.7752541307239514	1.0568940983154569	0.6573048546855302	-0.2531740529046276	0.08454615122861178	0.01219902047584665	0.01481189716266507	-0.05642067164624538	0.11024660764910105	0.6088134791321647	13.350909363896253	0.3440593090918781
family.Christensenellaceae.id.1866	12	-0.07595279581062515	0.06060676712906016	0.2101305572256903	0.9268599571997109	0.8230469279102581	1.0437671913088284	0.6573048546855302	-0.07352787047801293	0.043658514971124315	0.12305601429337495	0.47212001425683775	-0.06602377308475521	0.12364206338748036	0.5933476264605099	5.448622066401827	0.9075117670511159
genus.Lachnospira.id.2004	6	0.1418913281437485	0.11364567016406468	0.21183284416405712	1.1524514026986086	0.9223281705735779	1.4399909684597874	0.6573048546855302	0.17693927283484476	0.16000022013055823	0.3308172827522294	0.5752723220299784	0.2022767006143945	0.14307034357589635	0.15741273271968503	7.544238340817708	0.18320695116083088
class.Deltaproteobacteria.id.3087	13	-0.08137731545765621	0.06591287049479573	0.21697214681913324	0.9218457991465712	0.8101251463140979	1.0489733361204665	0.6634945359251755	-0.09520484739030621	0.07771391430578936	0.24613497196327008	0.627966380630125	-0.05343773027497685	0.11032508351670255	0.6281260736728393	13.64459766335553	0.3239768765075054
genus.Victivallis.id.2256	12	0.042778265673503034	0.035303211295931544	0.22561243834887845	1.04370644364588	0.9739298227826534	1.1184821688646747	0.6665524607405655	0.04667690219595657	0.03642918884206947	0.22900035577743197	0.6540954053256152	0.04083691782941601	0.04800150446735548	0.3949124330993933	10.29114788313091	0.5044040415634908
genus.Phascolarctobacterium.id.2168	10	-0.08282358784430528	0.06849176627752308	0.22656726527283122	0.9205135226720825	0.8048756788121731	1.0527652502466833	0.6665524607405655	-0.09657358656290929	0.04520998052003605	0.06516978585367311	0.10780234472422458	-0.05868090270869747	0.09563267681979463	0.5394748992844809	4.775231027513868	0.8534452350639838
class.Alphaproteobacteria.id.2379	9	0.07864163858243269	0.065157018199978	0.2274491809162119	1.0818165712769718	0.9521181763346789	1.2291825983144364	0.6665524607405655	0.08037245887846077	0.04852864051531845	0.14165460573594024	0.33082719906857055	0.058680446501860585	0.08539186958794373	0.49196294878950475	4.483400345630802	0.8110915451788065
family.Desulfovibrionaceae.id.3169	11	-0.08308899374356916	0.06970275194890492	0.23324260648103146	0.9202692453705655	0.8027544620574087	1.0549869530520837	0.674166985856132	-0.09218190506597143	0.08732057005032298	0.31863112476414257	0.6700374867048736	-0.05152645174528491	0.12391373620135454	0.6775379315168266	13.62225533109926	0.19092925682815814
family.unknownfamily.id.1000005471	14	0.06198539624655511	0.05344416557208925	0.2461237442983899	1.0639468069977316	0.9581363644659358	1.1814422770099475	0.678111342870332	0.06168384690925453	0.05052050568772394	0.24554628724493652	0.9436105216317939	0.013970651813267615	0.07872696331318152	0.8591494273375939	10.654392892878695	0.639745008405179
genus.unknowngenus.id.1000005472	14	0.06198539624655511	0.05344416557208925	0.2461237442983899	1.0639468069977316	0.9581363644659358	1.1814422770099475	0.678111342870332	0.06168384690925453	0.05052050568772394	0.24554628724493652	0.9436105216317939	0.013970651813267615	0.07872696331318152	0.8591494273375939	10.654392892878695	0.639745008405179
order.MollicutesRF9.id.11579	14	0.06198539624655511	0.05344416557208925	0.2461237442983899	1.0639468069977316	0.9581363644659358	1.1814422770099475	0.678111342870332	0.06168384690925453	0.05052050568772394	0.24554628724493652	0.9436105216317939	0.013970651813267615	0.07872696331318152	0.8591494273375939	10.654392892878695	0.639745008405179
genus.Sellimonas.id.14369	10	0.041282261227138274	0.03569478210768103	0.24746243318016858	1.0421462215061006	0.9717278419678463	1.1176676226545537	0.678111342870332	0.03806284237329513	0.022243561359769334	0.1254104898248682	0.4568510088773676	0.06360611377804161	0.045100982969424504	0.1584498260773879	3.2293585336710424	0.9545031117904542
class.Clostridia.id.1859	13	-0.0851844106804837	0.0751076076171313	0.2567253932370275	0.9183429165431592	0.7926327165208455	1.0639905403687893	0.6944751022181128	-0.09037202551302709	0.09538934302572417	0.36378256741266046	0.9084414490608724	-0.006238032190929528	0.10850112935877339	0.9541526526904289	13.971289090515024	0.302545465681573
family.FamilyXI.id.1936	8	0.04405398597332947	0.040095220451994755	0.2718840639141141	1.0450387708008049	0.9660568011725995	1.1304780745306684	0.7162871112001837	0.06240504300746315	0.04994629725794861	0.25803357002046146	0.48380883164542776	0.03086337453555056	0.0538177747985771	0.5663202773176974	7.706884682866136	0.3591486639222029
order.Bacillales.id.1674	9	-0.04202515367978633	0.03835462848493358	0.2732102282480654	0.9588456617724068	0.8894070933448525	1.0337054988421246	0.7162871112001837	-0.04156647792220105	0.04561855784332337	0.3924993824835345	0.911946903916989	-0.01984542275909761	0.054445408600873636	0.7154836957382893	9.844797920108496	0.27608854937277477
family.Ruminococcaceae.id.2050	10	0.08178044655997561	0.07491231486643306	0.2749727772853786	1.0852175204320922	0.9370227751538436	1.256849991142873	0.7162871112001837	0.07267547812853199	0.07529944856592777	0.3627335022224705	0.5512310840859149	0.060066572636773896	0.12042486526900438	0.6179281867801032	8.153632505566037	0.518741092606192
genus.Bilophila.id.3170	14	-0.06809445710187052	0.06518189664083376	0.29616923648557825	0.9341722302081593	0.8221347445760693	1.0614777704621634	0.7580281583197691	-0.07944949893468997	0.07435064681565579	0.30628458773515604	0.3080099894678117	-0.08318200985578879	0.09556411951818744	0.38406469593510195	16.736360528826822	0.21163813927096584
genus.Prevotella7.id.11182	11	0.039425582902937	0.037896803490721005	0.29818169260919825	1.0402130863663719	0.9657481897002991	1.120419666935792	0.7580281583197691	0.03951731569701982	0.02837595917737442	0.19717324871799588	0.6082281974548184	0.028669686825816623	0.0493835818984832	0.5615431189311543	5.203826548409754	0.8771527707815365
genus.unknowngenus.id.2041	12	-0.05404237000204158	0.05273647683683348	0.30547520948679585	0.9473919646519227	0.854357235081324	1.0505576564838177	0.7592797162810573	-0.07507971628842419	0.08007027972630996	0.37050650096230836	0.6757843160334587	-0.07740728403816538	0.07766147802319075	0.31889709015046863	14.744893667869206	0.19447623262389405
